model,problem,level,Average accuracy,Failure,weighted_accuracy,weighted_failed,complexity,lvl_correctness,is_close
Claude Instant,gcpResults,Lvl 3,0.0,0.0,0.0,0.0,NP-Hard,"[False, False, False, False, False, False, False, False, False, False]",True
Claude Instant,gcpResults,Lvl 4,0.0,0.0,0.0,0.0,NP-Hard,"[False, False, False, False, False, False, False, False, False, False]",True
Claude Instant,gcpResults,Lvl 5,0.1,0.0,0.00909090909090909,0.0,NP-Hard,"[False, False, False, True, False, False, False, False, False, False]",True
Claude Instant,gcpResults,Lvl 6,0.0,0.0,0.0,0.0,NP-Hard,"[False, False, False, False, False, False, False, False, False, False]",True
Claude Instant,gcpResults,Lvl 7,0.0,0.0,0.0,0.0,NP-Hard,"[False, False, False, False, False, False, False, False, False, False]",True
Claude Instant,gcpResults,Lvl 8,0.1,0.0,0.014545454545454545,0.0,NP-Hard,"[False, False, False, False, False, False, True, False, False, False]",True
Claude Instant,gcpResults,Lvl 9,0.0,0.1,0.0,0.01,NP-Hard,"[False, False, 'failed', False, False, False, False, False, False, False]",True
Claude Instant,gcpResults,Lvl 10,0.0,0.0,0.0,0.0,NP-Hard,"[False, False, False, False, False, False, False, False, False, False]",True
PaLM 2,gcp_d_Results,Lvl 1,0.9,0.1,0.016363636363636365,0.01,NP-Complete,"[True, 'failed', True, True, True, True, True, True, True, True]",True
PaLM 2,gcp_d_Results,Lvl 2,0.5,0.5,0.01818181818181818,0.05,NP-Complete,"['failed', True, True, 'failed', True, 'failed', True, 'failed', True, 'failed']",True
PaLM 2,gcp_d_Results,Lvl 3,0.2,0.7,0.01090909090909091,0.06999999999999999,NP-Complete,"['failed', 'failed', 'failed', 'failed', 'failed', True, 'failed', True, 'failed', False]",True
PaLM 2,gcp_d_Results,Lvl 4,0.2,0.7,0.014545454545454545,0.06999999999999999,NP-Complete,"[False, 'failed', 'failed', 'failed', True, 'failed', 'failed', True, 'failed', 'failed']",True
PaLM 2,gcp_d_Results,Lvl 5,0.0,0.9,0.0,0.09,NP-Complete,"['failed', False, 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",True
PaLM 2,gcp_d_Results,Lvl 6,0.0,0.7,0.0,0.06999999999999999,NP-Complete,"[False, False, 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', False]",True
PaLM 2,gcp_d_Results,Lvl 7,0.0,1.0,0.0,0.1,NP-Complete,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",True
PaLM 2,gcp_d_Results,Lvl 8,0.0,1.0,0.0,0.1,NP-Complete,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",True
PaLM 2,gcp_d_Results,Lvl 9,0.0,1.0,0.0,0.1,NP-Complete,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",True
PaLM 2,gcp_d_Results,Lvl 10,0.0,1.0,0.0,0.1,NP-Complete,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",True
Mistral-7b,kspResults,Lvl 1,0.0,1.0,0.0,0.1,NP-Complete,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Mistral-7b,kspResults,Lvl 2,0.0,1.0,0.0,0.1,NP-Complete,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Mistral-7b,kspResults,Lvl 3,0.0,1.0,0.0,0.1,NP-Complete,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Mistral-7b,kspResults,Lvl 4,0.0,1.0,0.0,0.1,NP-Complete,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Mistral-7b,kspResults,Lvl 5,0.0,1.0,0.0,0.1,NP-Complete,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Mistral-7b,kspResults,Lvl 6,0.0,0.9,0.0,0.09,NP-Complete,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', False, 'failed', 'failed', 'failed']",False
Mistral-7b,kspResults,Lvl 7,0.0,1.0,0.0,0.1,NP-Complete,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Mistral-7b,kspResults,Lvl 8,0.0,1.0,0.0,0.1,NP-Complete,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Mistral-7b,kspResults,Lvl 9,0.0,1.0,0.0,0.1,NP-Complete,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Mistral-7b,kspResults,Lvl 10,0.0,1.0,0.0,0.1,NP-Complete,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Phi-1.5,sppResults,Lvl 1,0.0,1.0,0.0,0.1,P,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Phi-1.5,sppResults,Lvl 2,0.0,1.0,0.0,0.1,P,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Phi-1.5,sppResults,Lvl 3,0.0,1.0,0.0,0.1,P,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Phi-1.5,sppResults,Lvl 4,0.0,1.0,0.0,0.1,P,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Phi-1.5,sppResults,Lvl 5,0.0,1.0,0.0,0.1,P,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Phi-1.5,sppResults,Lvl 6,0.0,1.0,0.0,0.1,P,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Phi-1.5,sppResults,Lvl 7,0.0,1.0,0.0,0.1,P,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Phi-1.5,sppResults,Lvl 8,0.0,1.0,0.0,0.1,P,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Phi-1.5,sppResults,Lvl 9,0.0,1.0,0.0,0.1,P,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Phi-1.5,sppResults,Lvl 10,0.0,1.0,0.0,0.1,P,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Vicuna-13b,kspResults,Lvl 1,0.0,1.0,0.0,0.1,NP-Complete,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Vicuna-13b,kspResults,Lvl 2,0.0,1.0,0.0,0.1,NP-Complete,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Vicuna-13b,kspResults,Lvl 3,0.0,1.0,0.0,0.1,NP-Complete,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Vicuna-13b,kspResults,Lvl 4,0.0,1.0,0.0,0.1,NP-Complete,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Vicuna-13b,kspResults,Lvl 5,0.0,1.0,0.0,0.1,NP-Complete,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Vicuna-13b,kspResults,Lvl 6,0.0,1.0,0.0,0.1,NP-Complete,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Vicuna-13b,kspResults,Lvl 7,0.0,1.0,0.0,0.1,NP-Complete,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Vicuna-13b,kspResults,Lvl 8,0.0,1.0,0.0,0.1,NP-Complete,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Vicuna-13b,kspResults,Lvl 9,0.0,1.0,0.0,0.1,NP-Complete,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Vicuna-13b,kspResults,Lvl 10,0.0,1.0,0.0,0.1,NP-Complete,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Claude 2,kspResults,Lvl 1,0.1,0.1,0.0018181818181818182,0.01,NP-Complete,"[True, False, False, False, 'failed', False, False, False, False, False]",True
Claude 2,kspResults,Lvl 2,0.0,0.1,0.0,0.01,NP-Complete,"[False, False, False, False, False, False, 'failed', False, False, False]",True
Claude 2,kspResults,Lvl 3,0.0,0.1,0.0,0.01,NP-Complete,"['failed', False, False, False, False, False, False, False, False, False]",True
Claude 2,kspResults,Lvl 4,0.0,0.4,0.0,0.04,NP-Complete,"['failed', False, False, False, False, False, 'failed', 'failed', 'failed', False]",True
Claude 2,kspResults,Lvl 5,0.0,0.0,0.0,0.0,NP-Complete,"[False, False, False, False, False, False, False, False, False, False]",True
Claude 2,kspResults,Lvl 6,0.0,0.7,0.0,0.06999999999999999,NP-Complete,"['failed', 'failed', False, 'failed', False, 'failed', 'failed', 'failed', False, 'failed']",True
Claude 2,kspResults,Lvl 7,0.0,0.3,0.0,0.03,NP-Complete,"['failed', False, False, False, False, False, 'failed', False, False, 'failed']",True
Claude 2,kspResults,Lvl 8,0.0,0.2,0.0,0.02,NP-Complete,"[False, False, False, False, 'failed', False, False, False, False, 'failed']",True
Claude 2,kspResults,Lvl 9,0.0,0.2,0.0,0.02,NP-Complete,"[False, False, 'failed', False, False, False, False, False, 'failed', False]",True
Claude 2,kspResults,Lvl 10,0.0,0.2,0.0,0.02,NP-Complete,"[False, False, False, 'failed', False, False, False, False, False, 'failed']",True
MPT-30b,mspResults,Lvl 1,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
MPT-30b,mspResults,Lvl 2,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
MPT-30b,mspResults,Lvl 3,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
MPT-30b,mspResults,Lvl 4,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
MPT-30b,mspResults,Lvl 5,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
MPT-30b,mspResults,Lvl 6,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
MPT-30b,mspResults,Lvl 7,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
MPT-30b,mspResults,Lvl 8,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
MPT-30b,mspResults,Lvl 9,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
MPT-30b,mspResults,Lvl 10,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
GPT 3.5 Turbo,bspResults,Lvl 1,1.0,0.0,0.01818181818181818,0.0,P,"[True, True, True, True, True, True, True, True, True, True]",True
GPT 3.5 Turbo,bspResults,Lvl 2,0.8,0.0,0.02909090909090909,0.0,P,"[False, True, True, True, False, True, True, True, True, True]",True
GPT 3.5 Turbo,bspResults,Lvl 3,1.0,0.0,0.05454545454545454,0.0,P,"[True, True, True, True, True, True, True, True, True, True]",True
GPT 3.5 Turbo,bspResults,Lvl 4,1.0,0.0,0.07272727272727272,0.0,P,"[True, True, True, True, True, True, True, True, True, True]",True
GPT 3.5 Turbo,bspResults,Lvl 5,0.9,0.0,0.08181818181818182,0.0,P,"[True, True, True, True, True, False, True, True, True, True]",True
GPT 3.5 Turbo,bspResults,Lvl 6,0.9,0.0,0.09818181818181819,0.0,P,"[True, True, True, True, True, True, True, True, False, True]",True
GPT 3.5 Turbo,bspResults,Lvl 7,0.9,0.0,0.11454545454545455,0.0,P,"[True, True, False, True, True, True, True, True, True, True]",True
GPT 3.5 Turbo,bspResults,Lvl 8,1.0,0.0,0.14545454545454545,0.0,P,"[True, True, True, True, True, True, True, True, True, True]",True
GPT 3.5 Turbo,bspResults,Lvl 9,1.0,0.0,0.16363636363636364,0.0,P,"[True, True, True, True, True, True, True, True, True, True]",True
GPT 3.5 Turbo,bspResults,Lvl 10,0.9,0.0,0.16363636363636364,0.0,P,"[False, True, True, True, True, True, True, True, True, True]",True
Yi-34b,tspResults,Lvl 1,0.3,0.7,0.005454545454545454,0.06999999999999999,NP-Hard,"['failed', 'failed', True, 'failed', 'failed', 'failed', True, True, 'failed', 'failed']",False
Yi-34b,tspResults,Lvl 2,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Yi-34b,tspResults,Lvl 3,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Yi-34b,tspResults,Lvl 4,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Yi-34b,tspResults,Lvl 5,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Yi-34b,tspResults,Lvl 6,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Yi-34b,tspResults,Lvl 7,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Yi-34b,tspResults,Lvl 8,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Yi-34b,tspResults,Lvl 9,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Yi-34b,tspResults,Lvl 10,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Claude Instant,bspResults,Lvl 1,0.2,0.5,0.0036363636363636364,0.05,P,"['failed', True, 'failed', False, True, 'failed', 'failed', False, 'failed', False]",True
Claude Instant,bspResults,Lvl 2,0.4,0.3,0.014545454545454545,0.03,P,"[False, 'failed', 'failed', True, True, 'failed', False, False, True, True]",True
Claude Instant,bspResults,Lvl 3,0.4,0.3,0.02181818181818182,0.03,P,"[True, True, 'failed', True, 'failed', False, False, True, 'failed', False]",True
Claude Instant,bspResults,Lvl 4,0.6,0.2,0.04363636363636363,0.02,P,"[True, True, 'failed', True, 'failed', True, False, True, False, True]",True
Claude Instant,bspResults,Lvl 5,0.1,0.8,0.00909090909090909,0.08,P,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', True, False, 'failed', 'failed']",True
Claude Instant,bspResults,Lvl 6,0.4,0.4,0.04363636363636364,0.04,P,"[True, 'failed', False, False, 'failed', 'failed', True, True, 'failed', True]",True
Claude Instant,bspResults,Lvl 7,0.2,0.5,0.025454545454545455,0.05,P,"['failed', False, False, True, 'failed', 'failed', True, 'failed', False, 'failed']",True
Claude Instant,bspResults,Lvl 8,0.5,0.3,0.07272727272727272,0.03,P,"[False, 'failed', True, False, True, True, True, 'failed', True, 'failed']",True
Claude Instant,bspResults,Lvl 9,0.6,0.3,0.09818181818181818,0.03,P,"[True, 'failed', False, True, 'failed', 'failed', True, True, True, True]",True
Claude Instant,bspResults,Lvl 10,0.6,0.4,0.10909090909090909,0.04,P,"['failed', True, True, True, True, True, True, 'failed', 'failed', 'failed']",True
PaLM 2,tsp_d_Results,Lvl 1,0.3,0.0,0.005454545454545454,0.0,NP-Complete,"[True, False, False, False, False, True, False, True, False, False]",True
PaLM 2,tsp_d_Results,Lvl 2,0.7,0.0,0.025454545454545452,0.0,NP-Complete,"[True, False, True, False, False, True, True, True, True, True]",True
PaLM 2,tsp_d_Results,Lvl 3,1.0,0.0,0.05454545454545454,0.0,NP-Complete,"[True, True, True, True, True, True, True, True, True, True]",True
PaLM 2,tsp_d_Results,Lvl 4,0.8,0.0,0.05818181818181818,0.0,NP-Complete,"[True, True, False, True, True, True, True, False, True, True]",True
PaLM 2,tsp_d_Results,Lvl 5,0.8,0.0,0.07272727272727272,0.0,NP-Complete,"[True, True, True, True, False, False, True, True, True, True]",True
PaLM 2,tsp_d_Results,Lvl 6,0.8,0.0,0.08727272727272728,0.0,NP-Complete,"[True, True, True, True, True, True, False, True, False, True]",True
PaLM 2,tsp_d_Results,Lvl 7,1.0,0.0,0.12727272727272726,0.0,NP-Complete,"[True, True, True, True, True, True, True, True, True, True]",True
PaLM 2,tsp_d_Results,Lvl 8,0.7,0.0,0.10181818181818181,0.0,NP-Complete,"[False, True, True, True, False, True, True, True, False, True]",True
PaLM 2,tsp_d_Results,Lvl 9,0.2,0.0,0.03272727272727273,0.0,NP-Complete,"[False, False, False, False, False, True, False, True, False, False]",True
PaLM 2,tsp_d_Results,Lvl 10,0.0,0.0,0.0,0.0,NP-Complete,"[False, False, False, False, False, False, False, False, False, False]",True
Vicuna-13b,gcpResults,Lvl 1,0.1,0.8,0.0018181818181818182,0.08,NP-Hard,"['failed', True, 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', False]",False
Vicuna-13b,gcpResults,Lvl 2,0.1,0.9,0.0036363636363636364,0.09,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', True, 'failed', 'failed', 'failed']",False
Vicuna-13b,gcpResults,Lvl 3,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Vicuna-13b,gcpResults,Lvl 4,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Vicuna-13b,gcpResults,Lvl 5,0.1,0.9,0.00909090909090909,0.09,NP-Hard,"[True, 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Vicuna-13b,gcpResults,Lvl 6,0.3,0.7,0.03272727272727272,0.06999999999999999,NP-Hard,"['failed', 'failed', True, 'failed', 'failed', 'failed', 'failed', True, 'failed', True]",False
Vicuna-13b,gcpResults,Lvl 7,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Vicuna-13b,gcpResults,Lvl 8,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Vicuna-13b,gcpResults,Lvl 9,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Vicuna-13b,gcpResults,Lvl 10,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Mistral-7b,gcpResults,Lvl 1,0.3,0.5,0.005454545454545454,0.05,NP-Hard,"['failed', True, 'failed', 'failed', 'failed', 'failed', True, False, True, False]",False
Mistral-7b,gcpResults,Lvl 2,0.2,0.8,0.007272727272727273,0.08,NP-Hard,"['failed', 'failed', 'failed', True, True, 'failed', 'failed', 'failed', 'failed', 'failed']",False
Mistral-7b,gcpResults,Lvl 3,0.5,0.4,0.02727272727272727,0.04,NP-Hard,"[True, 'failed', False, True, 'failed', True, 'failed', True, True, 'failed']",False
Mistral-7b,gcpResults,Lvl 4,0.4,0.6,0.02909090909090909,0.06,NP-Hard,"[True, 'failed', True, 'failed', 'failed', 'failed', True, True, 'failed', 'failed']",False
Mistral-7b,gcpResults,Lvl 5,0.4,0.6,0.03636363636363636,0.06,NP-Hard,"[True, 'failed', 'failed', 'failed', 'failed', True, True, 'failed', True, 'failed']",False
Mistral-7b,gcpResults,Lvl 6,0.4,0.6,0.04363636363636364,0.06,NP-Hard,"['failed', 'failed', True, 'failed', 'failed', True, 'failed', True, 'failed', True]",False
Mistral-7b,gcpResults,Lvl 7,0.1,0.8,0.012727272727272728,0.08,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', False, 'failed', True, 'failed']",False
Mistral-7b,gcpResults,Lvl 8,0.2,0.8,0.02909090909090909,0.08,NP-Hard,"['failed', 'failed', 'failed', True, 'failed', True, 'failed', 'failed', 'failed', 'failed']",False
Mistral-7b,gcpResults,Lvl 9,0.0,1.0,0.0,0.1,NP-Hard,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
Mistral-7b,gcpResults,Lvl 10,0.1,0.8,0.01818181818181818,0.08,NP-Hard,"['failed', 'failed', False, 'failed', 'failed', True, 'failed', 'failed', 'failed', 'failed']",False
GPT 3.5 Turbo,tspResults,Lvl 1,0.5,0.0,0.00909090909090909,0.0,NP-Hard,"[False, False, True, True, False, False, True, True, False, True]",True
GPT 3.5 Turbo,tspResults,Lvl 2,0.2,0.0,0.007272727272727273,0.0,NP-Hard,"[False, False, False, True, False, True, False, False, False, False]",True
GPT 3.5 Turbo,tspResults,Lvl 3,0.0,0.1,0.0,0.01,NP-Hard,"[False, False, False, False, False, False, False, False, 'failed', False]",True
GPT 3.5 Turbo,tspResults,Lvl 4,0.0,0.0,0.0,0.0,NP-Hard,"[False, False, False, False, False, False, False, False, False, False]",True
GPT 3.5 Turbo,tspResults,Lvl 5,0.0,0.0,0.0,0.0,NP-Hard,"[False, False, False, False, False, False, False, False, False, False]",True
GPT 3.5 Turbo,tspResults,Lvl 6,0.0,0.0,0.0,0.0,NP-Hard,"[False, False, False, False, False, False, False, False, False, False]",True
GPT 3.5 Turbo,tspResults,Lvl 7,0.0,0.0,0.0,0.0,NP-Hard,"[False, False, False, False, False, False, False, False, False, False]",True
GPT 3.5 Turbo,tspResults,Lvl 8,0.0,0.0,0.0,0.0,NP-Hard,"[False, False, False, False, False, False, False, False, False, False]",True
GPT 3.5 Turbo,tspResults,Lvl 9,0.0,0.0,0.0,0.0,NP-Hard,"[False, False, False, False, False, False, False, False, False, False]",True
GPT 3.5 Turbo,tspResults,Lvl 10,0.0,0.0,0.0,0.0,NP-Hard,"[False, False, False, False, False, False, False, False, False, False]",True
GPT 3.5 Turbo,gcp_d_Results,Lvl 1,0.0,0.0,0.0,0.0,NP-Complete,"[False, False, False, False, False, False, False, False, False, False]",True
GPT 3.5 Turbo,gcp_d_Results,Lvl 2,0.1,0.0,0.0036363636363636364,0.0,NP-Complete,"[False, False, False, False, False, True, False, False, False, False]",True
GPT 3.5 Turbo,gcp_d_Results,Lvl 3,0.3,0.0,0.01636363636363636,0.0,NP-Complete,"[True, False, False, True, True, False, False, False, False, False]",True
GPT 3.5 Turbo,gcp_d_Results,Lvl 4,0.1,0.0,0.007272727272727273,0.0,NP-Complete,"[False, False, False, True, False, False, False, False, False, False]",True
GPT 3.5 Turbo,gcp_d_Results,Lvl 5,0.3,0.0,0.02727272727272727,0.0,NP-Complete,"[True, False, False, False, True, False, False, True, False, False]",True
GPT 3.5 Turbo,gcp_d_Results,Lvl 6,0.3,0.0,0.03272727272727272,0.0,NP-Complete,"[False, False, True, False, False, True, True, False, False, False]",True
GPT 3.5 Turbo,gcp_d_Results,Lvl 7,0.6,0.0,0.07636363636363637,0.0,NP-Complete,"[True, False, True, True, True, False, True, False, True, False]",True
GPT 3.5 Turbo,gcp_d_Results,Lvl 8,0.6,0.0,0.08727272727272727,0.0,NP-Complete,"[True, False, True, True, False, True, True, True, False, False]",True
GPT 3.5 Turbo,gcp_d_Results,Lvl 9,0.9,0.0,0.14727272727272728,0.0,NP-Complete,"[True, True, True, True, True, False, True, True, True, True]",True
GPT 3.5 Turbo,gcp_d_Results,Lvl 10,0.7,0.0,0.12727272727272726,0.0,NP-Complete,"[True, True, False, False, True, True, False, True, True, True]",True
MPT-30b,edpResults,Lvl 1,0.1,0.9,0.0018181818181818182,0.09,P,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', True, 'failed', 'failed']",False
MPT-30b,edpResults,Lvl 2,0.0,1.0,0.0,0.1,P,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
MPT-30b,edpResults,Lvl 3,0.0,1.0,0.0,0.1,P,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
MPT-30b,edpResults,Lvl 4,0.0,1.0,0.0,0.1,P,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
MPT-30b,edpResults,Lvl 5,0.0,1.0,0.0,0.1,P,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
MPT-30b,edpResults,Lvl 6,0.0,1.0,0.0,0.1,P,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
MPT-30b,edpResults,Lvl 7,0.0,0.9,0.0,0.09,P,"['failed', 'failed', 'failed', False, 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
MPT-30b,edpResults,Lvl 8,0.0,1.0,0.0,0.1,P,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed']",False
MPT-30b,edpResults,Lvl 9,0.0,0.9,0.0,0.09,P,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', False]",False
MPT-30b,edpResults,Lvl 10,0.0,0.9,0.0,0.09,P,"['failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', 'failed', False]",False
PaLM 2,sppResults,Lvl 1,0.0,0.0,0.0,0.0,P,"[False, False, False, False, False, False, False, False, False, False]",True
PaLM 2,sppResults,Lvl 2,0.2,0.0,0.007272727272727273,0.0,P,"[False, True, False, False, False, False, False, True, False, False]",True
PaLM 2,sppResults,Lvl 3,0.3,0.0,0.01636363636363636,0.0,P,"[False, True, True, False, False, False, False, False, False, True]",True
PaLM 2,sppResults,Lvl 4,0.1,0.0,0.007272727272727273,0.0,P,"[True, False, False, False, False, False, False, False, False, False]",True
